1	746
2	488
3	413
4	360
5	450
6	714
7	1247
8	2584
9	5536
10	9159
11	14392
12	20316
13	23357
14	27720
15	35926
16	44790
17	49523
18	56503
19	63157
20	61703
21	64534
22	62655
23	56502
24	49060
25	46099
26	42048
27	37624
28	31804
29	35394
30	25089
31	24701
32	23621
33	19505
34	17479
35	15514
36	14695
37	13605
38	11709
39	10594
40	8758
41	8611
42	7548
43	6085
44	5190
45	4818
46	4599
47	4193
48	3595
49	2946
50	2683
51	2293
52	2155
53	1586
54	1396
55	1269
56	1110
57	894
58	706
59	569
60	479
61	454
62	381
63	252
64	172
65	168
66	124
67	134
68	95
69	73
70	39
71	63
72	50
73	35
74	24
75	18
76	31
77	24
78	17
79	34
80	22
81	15
82	28
83	23
84	19
85	16
86	24
87	25
88	20
89	44
90	42
91	54
92	79
93	69
94	12
95	5
96	21
97	18
98	17
99	73
100	114
101	156
102	77
103	70
104	36
105	26
106	24
107	14
108	18
109	18
110	65
111	416
112	430
